list,word,cefr,status,unit
ACL,historical evidence,,pendiente,
ACL,historical factors,,pendiente,
ACL,historical interpretation,,pendiente,
ACL,historical knowledge,,pendiente,
ACL,historical period,,pendiente,
ACL,historical perspective,,pendiente,
ACL,historical reality,,pendiente,
ACL,historical record,,pendiente,
ACL,historical roots,,pendiente,
ACL,historical study,,pendiente,
ACL,historical writing,,pendiente,
ACL,historically specific,,pendiente,
ACL,holistic approach,,pendiente,
ACL,homogeneous group,,pendiente,
ACL,human activity,,pendiente,
ACL,human behaviour,,pendiente,
ACL,human interaction,,pendiente,
ACL,human society,,pendiente,
ACL,human species,,pendiente,
ACL,identify factors,,pendiente,
ACL,identify features,,pendiente,
ACL,immediate environment,,pendiente,
ACL,immediately apparent,,pendiente,
ACL,immediately following,,pendiente,
ACL,immediately obvious,,pendiente,
ACL,immediately preceding,,pendiente,
ACL,imported goods,,pendiente,
ACL,imported products,,pendiente,
ACL,impose constraints,,pendiente,
ACL,impose limitations,,pendiente,
ACL,impose restrictions,,pendiente,
ACL,improved performance,,pendiente,
ACL,increase awareness,,pendiente,
ACL,increase dramatically,,pendiente,
ACL,increased awareness,,pendiente,
ACL,increased competition,,pendiente,
ACL,increased demand,,pendiente,
ACL,increased importance,,pendiente,
ACL,increased interest,,pendiente,
ACL,increased level,,pendiente,
ACL,increased number,,pendiente,
ACL,increased pressure,,pendiente,
ACL,increased production,,pendiente,
ACL,increased productivity,,pendiente,
ACL,increased risk,,pendiente,
ACL,increasing awareness,,pendiente,
ACL,increasing complexity,,pendiente,
ACL,increasing demand,,pendiente,
ACL,increasing emphasis,,pendiente,
ACL,increasing importance,,pendiente,
ACL,increasing interest,,pendiente,
ACL,increasing pressure,,pendiente,
ACL,increasing tendency,,pendiente,
ACL,increasing trend,,pendiente,
ACL,increasingly aware,,pendiente,
ACL,increasingly common,,pendiente,
ACL,increasingly complex,,pendiente,
ACL,increasingly difficult,,pendiente,
ACL,increasingly important,,pendiente,
ACL,increasingly popular,,pendiente,
ACL,increasingly sophisticated,,pendiente,
ACL,independent state,,pendiente,
ACL,independent variable,,pendiente,
ACL,indigenous people,,pendiente,
ACL,indigenous population,,pendiente,
ACL,individual behaviour,,pendiente,
ACL,individual case,,pendiente,
ACL,individual characteristics,,pendiente,
ACL,individual choice,,pendiente,
ACL,individual component,,pendiente,
ACL,individual differences,,pendiente,
ACL,individual element,,pendiente,
ACL,individual experience,,pendiente,
ACL,individual interests,,pendiente,
ACL,individual item,,pendiente,
ACL,individual needs,,pendiente,
ACL,individual response,,pendiente,
ACL,individual responsibility,,pendiente,
ACL,individual rights,,pendiente,
ACL,individual variable,,pendiente,
ACL,individual variation,,pendiente,
ACL,industrial capitalism,,pendiente,
ACL,industrial country,,pendiente,
ACL,industrial development,,pendiente,
ACL,industrial production,,pendiente,
ACL,industrial society,,pendiente,
ACL,industrialized country,,pendiente,
ACL,industrialized nation,,pendiente,
ACL,infinite number,,pendiente,
ACL,information flow,,pendiente,
ACL,information gathering,,pendiente,
ACL,information processing,,pendiente,
ACL,information retrieval,,pendiente,
ACL,information sharing,,pendiente,
ACL,informed consent,,pendiente,
ACL,initial period,,pendiente,
ACL,initial phase,,pendiente,
ACL,initial position,,pendiente,
ACL,initial research,,pendiente,
ACL,initial stage,,pendiente,
ACL,institutional arrangement,,pendiente,
ACL,institutional context,,pendiente,
ACL,institutional framework,,pendiente,
ACL,institutional structure,,pendiente,
ACL,institutional support,,pendiente,
ACL,integral part,,pendiente,
ACL,integrated approach,,pendiente,
ACL,integrated system,,pendiente,
ACL,intellectual property,,pendiente,
ACL,intellectual work,,pendiente,
ACL,intensive study,,pendiente,
ACL,interested party,,pendiente,
ACL,internal affairs,,pendiente,
ACL,internal conflict,,pendiente,
ACL,internal control,,pendiente,
ACL,internal market,,pendiente,
ACL,internal organ,,pendiente,
ACL,internal structure,,pendiente,
ACL,international agreement,,pendiente,
ACL,international body,,pendiente,
ACL,international community,,pendiente,
ACL,international conference,,pendiente,
ACL,international context,,pendiente,
ACL,international journal,,pendiente,
ACL,international organization,,pendiente,
ACL,international treaty,,pendiente,
ACL,internet access,,pendiente,
ACL,interpersonal relationships,,pendiente,
ACL,interpersonal skills,,pendiente,
ACL,interpret data,,pendiente,
ACL,intimate relationship,,pendiente,
ACL,intrinsic value,,pendiente,
ACL,introduce legislation,,pendiente,
ACL,introductory chapter,,pendiente,
ACL,introductory section,,pendiente,
ACL,introductory text,,pendiente,
ACL,keenly aware,,pendiente,
ACL,key area,,pendiente,
ACL,key aspect,,pendiente,
ACL,key characteristic,,pendiente,
ACL,key component,,pendiente,
ACL,key concept,,pendiente,
ACL,key element,,pendiente,
ACL,key factor,,pendiente,
ACL,key feature,,pendiente,
ACL,key findings,,pendiente,
ACL,key issue,,pendiente,
ACL,key objective,,pendiente,
ACL,key player,,pendiente,
ACL,key policy,,pendiente,
ACL,key principle,,pendiente,
ACL,key role,,pendiente,
ACL,key source,,pendiente,
ACL,key text,,pendiente,
ACL,key theme,,pendiente,
ACL,key topic,,pendiente,
ACL,large majority,,pendiente,
ACL,large percentage,,pendiente,
ACL,large portion,,pendiente,
ACL,later work,,pendiente,
ACL,later writings,,pendiente,
ACL,leading role,,pendiente,
ACL,learning activity,,pendiente,
ACL,learning difficulties,,pendiente,
ACL,learning environment,,pendiente,
ACL,learning objective,,pendiente,
ACL,learning outcome,,pendiente,
ACL,learning process,,pendiente,
ACL,learning resources,,pendiente,
ACL,learning strategy,,pendiente,
ACL,legal action,,pendiente,
ACL,legal basis,,pendiente,
ACL,legal framework,,pendiente,
ACL,legal issue,,pendiente,
ACL,legal obligation,,pendiente,
ACL,legal position,,pendiente,
ACL,legal proceedings,,pendiente,
ACL,legal protection,,pendiente,
ACL,legal requirement,,pendiente,
ACL,legal right,,pendiente,
ACL,legal rule,,pendiente,
ACL,legal status,,pendiente,
ACL,legal system,,pendiente,
ACL,legislative measures,,pendiente,
ACL,legislative power,,pendiente,
ACL,liberal democracy,,pendiente,
ACL,lifelong learning,,pendiente,
ACL,likely impact,,pendiente,
ACL,likely outcome,,pendiente,
ACL,limited access,,pendiente,
ACL,limited capacity,,pendiente,
ACL,limited information,,pendiente,
ACL,limited opportunity,,pendiente,
ACL,limited resources,,pendiente,
ACL,linear relationship,,pendiente,
ACL,literal interpretation,,pendiente,
ACL,literal meaning,,pendiente,
ACL,literary text,,pendiente,
ACL,literary tradition,,pendiente,
ACL,little evidence,,pendiente,
ACL,little impact,,pendiente,
ACL,little information,,pendiente,
ACL,little research,,pendiente,
ACL,little significance,,pendiente,
ACL,living conditions,,pendiente,
ACL,living organism,,pendiente,
ACL,living standard,,pendiente,
ACL,local area,,pendiente,
ACL,local authority,,pendiente,
ACL,local circumstances,,pendiente,
ACL,local community,,pendiente,
ACL,local culture,,pendiente,
ACL,local economy,,pendiente,
ACL,local government,,pendiente,
ACL,logical approach,,pendiente,
ACL,logical argument,,pendiente,
ACL,logical conclusion,,pendiente,
ACL,long duration,,pendiente,
ACL,long established,,pendiente,
ACL,longitudinal study,,pendiente,
ACL,low frequency,,pendiente,
ACL,low income,,pendiente,
ACL,low intensity,,pendiente,
ACL,low level,,pendiente,
ACL,low percentage,,pendiente,
ACL,low priority,,pendiente,
ACL,low probability,,pendiente,
ACL,low profile,,pendiente,
ACL,low quality,,pendiente,
ACL,low status,,pendiente,
ACL,low turnover,,pendiente,
ACL,low unemployment,,pendiente,
ACL,lower class,,pendiente,
ACL,main area,,pendiente,
ACL,main argument,,pendiente,
ACL,main category,,pendiente,
ACL,main characteristics,,pendiente,
ACL,main component,,pendiente,
ACL,main element,,pendiente,
ACL,main factor,,pendiente,
ACL,main feature,,pendiente,
ACL,main findings,,pendiente,
ACL,main focus,,pendiente,
ACL,main function,,pendiente,
ACL,main issue,,pendiente,
ACL,main principle,,pendiente,
ACL,main source,,pendiente,
ACL,main task,,pendiente,
ACL,main theme,,pendiente,
ACL,maintain contact,,pendiente,
ACL,major advantage,,pendiente,
ACL,major area,,pendiente,
ACL,major cause,,pendiente,
ACL,major challenge,,pendiente,
ACL,major change,,pendiente,
ACL,major component,,pendiente,
ACL,major concern,,pendiente,
ACL,major contribution,,pendiente,
ACL,major decision,,pendiente,
ACL,major difference,,pendiente,
ACL,major factor,,pendiente,
ACL,major feature,,pendiente,
ACL,major focus,,pendiente,
ACL,major impact,,pendiente,
ACL,major implications,,pendiente,
ACL,major influence,,pendiente,
ACL,major issue,,pendiente,
ACL,major part,,pendiente,
ACL,major problem,,pendiente,
ACL,major reason,,pendiente,
ACL,major role,,pendiente,
ACL,major shift,,pendiente,
ACL,major source,,pendiente,
ACL,major theme,,pendiente,
ACL,make adjustments,,pendiente,
ACL,make arrangements,,pendiente,
ACL,make available,,pendiente,
ACL,make aware,,pendiente,
ACL,make contact,,pendiente,
ACL,make explicit,,pendiente,
ACL,make policy,,pendiente,
ACL,make provision,,pendiente,
ACL,make visible,,pendiente,
ACL,male dominance,,pendiente,
ACL,manual worker,,pendiente,
ACL,manufacturing sector,,pendiente,
ACL,marked contrast,,pendiente,
ACL,maximum duration,,pendiente,
ACL,mean score,,pendiente,
ACL,media coverage,,pendiente,
ACL,medical assistance,,pendiente,
ACL,medical treatment,,pendiente,
ACL,meet criteria,,pendiente,
ACL,meet expectations,,pendiente,
ACL,mental health,,pendiente,
ACL,mental illness,,pendiente,
ACL,mental state,,pendiente,
ACL,methodological approach,,pendiente,
ACL,methodological issue,,pendiente,
ACL,methodological problem,,pendiente,
ACL,metropolitan area,,pendiente,
ACL,middle income,,pendiente,
ACL,middle management,,pendiente,
ACL,migrant worker,,pendiente,
ACL,military action,,pendiente,
ACL,military force,,pendiente,
ACL,military power,,pendiente,
ACL,military service,,pendiente,
ACL,minimum level,,pendiente,
ACL,minimum requirement,,pendiente,
ACL,minimum standard,,pendiente,
ACL,minimum value,,pendiente,
ACL,minimum wage,,pendiente,
ACL,minor change,,pendiente,
ACL,minor role,,pendiente,
ACL,minority group,,pendiente,
ACL,missing data,,pendiente,
ACL,modern culture,,pendiente,
ACL,modern method,,pendiente,
ACL,modern society,,pendiente,
ACL,modern technology,,pendiente,
ACL,modified form,,pendiente,
ACL,modified version,,pendiente,
ACL,moral dilemma,,pendiente,
ACL,moral philosophy,,pendiente,
ACL,moral principle,,pendiente,
ACL,multiple identities,,pendiente,
ACL,multiple sources,,pendiente,
ACL,municipal government,,pendiente,
ACL,mutual recognition,,pendiente,
ACL,mutual support,,pendiente,
ACL,mutual trust,,pendiente,
ACL,mutual understanding,,pendiente,
ACL,mutually exclusive,,pendiente,
ACL,narrow definition,,pendiente,
ACL,national average,,pendiente,
ACL,national boundary,,pendiente,
ACL,national conference,,pendiente,
ACL,national culture,,pendiente,
ACL,national economy,,pendiente,
ACL,national government,,pendiente,
ACL,national identity,,pendiente,
ACL,national income,,pendiente,
ACL,national institution,,pendiente,
ACL,national interest,,pendiente,
ACL,national language,,pendiente,
ACL,national legislation,,pendiente,
ACL,national market,,pendiente,
ACL,national media,,pendiente,
ACL,national movement,,pendiente,
ACL,national policy,,pendiente,
ACL,national press,,pendiente,
ACL,national security,,pendiente,
ACL,national survey,,pendiente,
ACL,native speaker,,pendiente,
ACL,natural conditions,,pendiente,
ACL,natural disaster,,pendiente,
ACL,natural environment,,pendiente,
ACL,natural history,,pendiente,
ACL,natural language,,pendiente,
ACL,natural law,,pendiente,
ACL,natural order,,pendiente,
ACL,natural philosophy,,pendiente,
ACL,natural process,,pendiente,
ACL,natural resources,,pendiente,
ACL,natural right,,pendiente,
ACL,natural science,,pendiente,
ACL,natural tendency,,pendiente,
ACL,natural world,,pendiente,
ACL,naturally occurring,,pendiente,
ACL,necessary information,,pendiente,
ACL,negative aspect,,pendiente,
ACL,negative attitude,,pendiente,
ACL,negative connotation,,pendiente,
ACL,negative consequences,,pendiente,
ACL,negative correlation,,pendiente,
ACL,negative effect,,pendiente,
ACL,negative feedback,,pendiente,
ACL,negative impact,,pendiente,
ACL,negative outcome,,pendiente,
ACL,negative side,,pendiente,
ACL,negative stereotype,,pendiente,
ACL,negative value,,pendiente,
ACL,negative view,,pendiente,
ACL,new initiative,,pendiente,
ACL,new insight,,pendiente,
ACL,new perspective,,pendiente,
ACL,newly acquired,,pendiente,
ACL,newly created,,pendiente,
ACL,newly discovered,,pendiente,
ACL,newly emerging,,pendiente,
ACL,newly established,,pendiente,
ACL,newly formed,,pendiente,
ACL,next decade,,pendiente,
ACL,next generation,,pendiente,
ACL,next phase,,pendiente,
ACL,normal conditions,,pendiente,
ACL,normal development,,pendiente,
ACL,normal distribution,,pendiente,
ACL,normal practice,,pendiente,
ACL,notable exception,,pendiente,
ACL,nuclear energy,,pendiente,
ACL,nuclear family,,pendiente,
ACL,nuclear power,,pendiente,
ACL,nuclear war,,pendiente,
ACL,nuclear weapon,,pendiente,
ACL,numerical data,,pendiente,
ACL,numerical value,,pendiente,
ACL,numerous studies,,pendiente,
ACL,objective criteria,,pendiente,
ACL,objective reality,,pendiente,
ACL,obtain data,,pendiente,
ACL,obtain information,,pendiente,
ACL,obvious difference,,pendiente,
ACL,obvious example,,pendiente,
ACL,obvious point,,pendiente,
ACL,obvious reason,,pendiente,
ACL,occur frequently,,pendiente,
ACL,occur naturally,,pendiente,
ACL,official statistics,,pendiente,
ACL,once established,,pendiente,
ACL,ongoing debate,,pendiente,
ACL,ongoing process,,pendiente,
ACL,online access,,pendiente,
ACL,online database,,pendiente,
ACL,online journal,,pendiente,
ACL,online version,,pendiente,
ACL,open access,,pendiente,
ACL,opening chapter,,pendiente,
ACL,opening section,,pendiente,
ACL,opinion leader,,pendiente,
ACL,optimal solution,,pendiente,
ACL,oral history,,pendiente,
ACL,oral presentation,,pendiente,
ACL,organising principle,,pendiente,
ACL,organizational structure,,pendiente,
ACL,original author,,pendiente,
ACL,original context,,pendiente,
ACL,original data,,pendiente,
ACL,original intent,,pendiente,
ACL,original meaning,,pendiente,
ACL,original model,,pendiente,
ACL,original position,,pendiente,
ACL,original research,,pendiente,
ACL,original source,,pendiente,
ACL,original text,,pendiente,
ACL,original version,,pendiente,
ACL,original work,,pendiente,
ACL,overall aim,,pendiente,
ACL,overall effect,,pendiente,
ACL,overall level,,pendiente,
ACL,overall performance,,pendiente,
ACL,overall picture,,pendiente,
ACL,overall rate,,pendiente,
ACL,overall structure,,pendiente,
ACL,overwhelming majority,,pendiente,
ACL,paid employment,,pendiente,
ACL,particular area,,pendiente,
ACL,particular aspect,,pendiente,
ACL,particular emphasis,,pendiente,
ACL,particular feature,,pendiente,
ACL,particular focus,,pendiente,
ACL,particular individual,,pendiente,
ACL,particular meaning,,pendiente,
ACL,particularly acute,,pendiente,
ACL,particularly apparent,,pendiente,
ACL,particularly appropriate,,pendiente,
ACL,particularly effective,,pendiente,
ACL,particularly influential,,pendiente,
ACL,particularly relevant,,pendiente,
ACL,particularly sensitive,,pendiente,
ACL,particularly significant,,pendiente,
ACL,particularly striking,,pendiente,
ACL,particularly successful,,pendiente,
ACL,particularly useful,,pendiente,
ACL,particularly valuable,,pendiente,
ACL,party leader,,pendiente,
ACL,past research,,pendiente,
ACL,peace treaty,,pendiente,
ACL,perceived importance,,pendiente,
ACL,perceived need,,pendiente,
ACL,perceived threat,,pendiente,
ACL,personal choice,,pendiente,
ACL,personal circumstances,,pendiente,
ACL,personal communication,,pendiente,
ACL,personal contact,,pendiente,
ACL,personal control,,pendiente,
ACL,personal experience,,pendiente,
ACL,personal information,,pendiente,
